Data,Loja,Item,Real,Previsto
2018-01-29,,,0.0,2.684959979489596
2018-02-05,,,1.0,1.817719014865612
2018-02-12,,,0.0,3.316516218265169
2018-02-19,,,0.0,2.09881320347176
2018-02-26,,,0.0,1.16007243082788
2018-03-05,,,0.0,2.6641891385987235
2018-03-12,,,1.0,2.723939104672873
2018-03-19,,,0.0,1.8757045950915747
2018-03-26,,,0.0,0.532435398732664
2018-04-02,,,0.0,2.7956568488782234
2018-04-09,,,0.0,-0.0765650635339596
2018-04-16,,,4.0,0.300419902421158
2018-04-23,,,7.0,1.1388790309262171
2018-04-30,,,5.0,2.234036501673568
2018-05-07,,,0.0,3.3810544487417498
2018-05-14,,,1.0,2.982919364241478
2018-05-21,,,0.0,2.423902563060122
2018-05-28,,,1.0,1.0880819242955426
2018-06-04,,,9.0,3.391512530727269
2018-06-11,,,3.0,6.36068013796447
2018-06-18,,,13.0,4.34554604373275
2018-06-25,,,13.0,8.40911876945057
2018-07-02,,,4.0,8.1000283262836
2018-07-09,,,11.0,8.721351174621521
2018-07-16,,,2.0,10.467369666166984
2018-07-23,,,17.0,6.9464311357845485
2018-07-30,,,9.0,13.46606475230081
2018-08-06,,,13.0,12.27981541043565
2018-08-13,,,2.0,19.769682236135026
2018-08-20,,,11.0,12.331146518117352
2018-08-27,,,3.0,14.836990745154168
2018-01-29,,,1.0,1.9381780662697043
2018-02-05,,,1.0,1.9890694464166745
2018-02-12,,,1.0,2.4843540123872385
2018-02-19,,,0.0,2.005741287813175
2018-02-26,,,1.0,0.0641720911967857
2018-03-05,,,2.0,1.4733130226824238
2018-03-12,,,1.0,2.0415995990966107
2018-03-19,,,3.0,1.0275351739903202
2018-03-26,,,1.0,1.4151804903801053
2018-04-02,,,0.0,1.3207890257555028
2018-04-09,,,2.0,0.574813422665984
2018-04-16,,,0.0,1.4301539867109143
2018-04-23,,,2.0,1.1881854515507575
2018-04-30,,,2.0,1.0513321817942236
2018-05-07,,,2.0,2.1905641839368006
2018-05-14,,,4.0,1.2657565661397756
2018-05-21,,,2.0,1.9661125993805304
2018-05-28,,,2.0,2.3851779880963866
2018-06-04,,,1.0,0.8709526714381689
2018-06-11,,,4.0,1.5409950607431122
2018-06-18,,,1.0,1.888957604537828
2018-06-25,,,3.0,1.733606005023269
2018-07-02,,,4.0,2.435620999553393
2018-07-09,,,1.0,2.1439971770124915
2018-07-16,,,1.0,1.990244851071106
2018-07-23,,,1.0,1.7284976202200817
2018-07-30,,,4.0,2.0716391719702303
2018-08-06,,,11.0,1.573815613408304
2018-08-13,,,5.0,4.82660848922279
2018-08-20,,,3.0,4.231656210453092
2018-08-27,,,1.0,1.3697875994147304
2018-01-29,,,2.0,6.264032937279755
2018-02-05,,,7.0,4.722529477717025
2018-02-12,,,9.0,7.135375402022686
2018-02-19,,,4.0,6.213939334032518
2018-02-26,,,5.0,3.721289148211995
2018-03-05,,,3.0,4.447155572945563
2018-03-12,,,5.0,6.54222715258301
2018-03-19,,,5.0,6.752155480477958
2018-03-26,,,2.0,4.852701417365312
2018-04-02,,,2.0,2.649548605089655
2018-04-09,,,0.0,2.562279262995354
2018-04-16,,,1.0,3.7858310496945538
2018-04-23,,,0.0,2.623917755318159
2018-04-30,,,0.0,1.863935442969363
2018-05-07,,,5.0,0.9650107378821524
2018-05-14,,,5.0,2.806729661582226
2018-05-21,,,7.0,4.219674305560186
2018-05-28,,,5.999999999999999,5.313209168759258
2018-06-04,,,2.0,5.503919154986286
2018-06-11,,,10.0,4.806679110491743
2018-06-18,,,5.0,8.518434981756826
2018-06-25,,,5.0,5.681667985213763
2018-07-02,,,5.0,5.732083882357591
2018-07-09,,,5.0,4.393230319287407
2018-07-16,,,0.0,6.042252750263446
2018-07-23,,,0.0,3.2723708357727097
2018-07-30,,,2.0,4.491788507366359
2018-08-06,,,3.0,0.1647230671346074
2018-08-13,,,4.0,4.621095114670422
2018-08-20,,,1.0,2.841464517203746
2018-08-27,,,0.0,1.8394078376610905
2018-01-29,,,0.0,4.042850869389304
2018-02-05,,,2.0,1.7602158073580096
2018-02-12,,,0.0,2.9915787260041853
2018-02-19,,,2.0,0.83496625088444
2018-02-26,,,2.0,2.133883978803472
2018-03-05,,,3.0,-1.043412628240139
2018-03-12,,,5.0,3.193914971948684
2018-03-19,,,2.0,1.4932246751940126
2018-03-26,,,0.0,4.01264306122607
2018-04-02,,,4.0,1.057891800174116
2018-04-09,,,1.0,2.159918145805408
2018-04-16,,,3.0,-0.4779767806524605
2018-04-23,,,1.0,3.028074918426295
2018-04-30,,,1.0,2.462638629309692
2018-05-07,,,4.0,3.6772291743407903
2018-05-14,,,3.0,1.8162771179167367
2018-05-21,,,3.0,2.5015500153909613
2018-05-28,,,3.0,1.870332983175456
2018-06-04,,,0.0,4.185870101938932
2018-06-11,,,2.0,1.2126251555410037
2018-06-18,,,0.0,1.8268360850337475
2018-06-25,,,1.0,0.4349070782369104
2018-07-02,,,1.0,2.0167912395875423
2018-07-09,,,1.0,2.281436745818824
2018-07-16,,,0.0,3.1430370840073163
2018-07-23,,,4.0,1.2544980708266045
2018-07-30,,,5.0,3.2471380472354365
2018-08-06,,,3.0,0.5717194340802308
2018-08-13,,,1.0,3.411811524503361
2018-08-20,,,0.0,2.0561411300482515
2018-08-27,,,0.0,1.6288224883721465
