Data,Loja,Real,Previsto
2018-01-29,,24.0,47.498529005126585
2018-02-05,,24.0,43.82117187296202
2018-02-12,,23.0,20.94577881777513
2018-02-19,,25.0,24.680291306225914
2018-02-26,,17.0,38.542859476693664
2018-03-05,,14.999999999999998,20.919361623078792
2018-03-12,,21.0,10.218615374317784
2018-03-19,,19.0,23.484548896016072
2018-03-26,,20.0,33.44688185345029
2018-04-02,,12.0,24.50600141213928
2018-04-09,,8.0,16.27705703151824
2018-04-16,,17.0,15.56168544731208
2018-04-23,,34.0,19.268847946237724
2018-04-30,,42.0,34.271790460459535
2018-05-07,,28.0,42.11166232089705
2018-05-14,,37.0,28.752786103308715
2018-05-21,,22.0,23.94851223658811
2018-05-28,,10.999999999999998,31.00817201783256
2018-06-04,,25.0,15.7574487001575
2018-06-11,,37.0,6.465639809030442
2018-06-18,,46.0,38.03028378322616
2018-06-25,,47.0,51.491973034857615
2018-07-02,,35.0,42.2507716621947
2018-07-09,,37.0,39.01034753629595
2018-07-16,,19.0,36.685702053474486
2018-07-23,,74.0,26.721454591459054
2018-07-30,,57.0,43.57898483332068
2018-08-06,,85.0,66.96388860951214
2018-08-13,,47.0,66.1375781182646
2018-08-20,,56.0,46.31286354181119
2018-08-27,,31.0,52.70036552482434
2018-01-29,,16.0,46.6855906825913
2018-02-05,,36.0,46.008778230439525
2018-02-12,,25.0,37.43015514880573
2018-02-19,,27.0,22.96658060012769
2018-02-26,,30.0,27.496754340996528
2018-03-05,,31.0,20.01298357680864
2018-03-12,,26.0,28.07646816075217
2018-03-19,,36.0,29.00739738206676
2018-03-26,,21.0,31.679404570791576
2018-04-02,,25.0,21.01525556795865
2018-04-09,,22.0,30.31085136758253
2018-04-16,,15.0,26.46258178191734
2018-04-23,,22.0,25.07017500954469
2018-04-30,,16.0,28.594674601926528
2018-05-07,,22.0,25.008191386758146
2018-05-14,,24.0,29.292738042859263
2018-05-21,,22.0,28.4267591634423
2018-05-28,,22.0,27.812648805277213
2018-06-04,,17.0,24.919341396526
2018-06-11,,31.0,22.649400472209617
2018-06-18,,21.0,27.373680995302927
2018-06-25,,14.000000000000002,20.91097577259757
2018-07-02,,17.0,21.834528951174025
2018-07-09,,16.0,19.80923492852017
2018-07-16,,15.0,22.48556861594806
2018-07-23,,24.0,24.051172409866755
2018-07-30,,18.0,25.55304553871172
2018-08-06,,22.0,20.02955862328712
2018-08-13,,16.0,26.810487388433742
2018-08-20,,14.000000000000002,22.44946998664672
2018-08-27,,5.0,20.24365658536088
2018-01-29,,32.0,-52.57981019574091
2018-02-05,,42.0,224.1469563870289
2018-02-12,,58.0,45.26039412933615
2018-02-19,,54.0,49.79691011587932
2018-02-26,,24.0,52.85894458726335
2018-03-05,,36.0,20.483314602705946
2018-03-12,,34.0,68.3345257210437
2018-03-19,,27.0,17.9547871094706
2018-03-26,,25.0,42.0819109989235
2018-04-02,,23.0,31.434450970291977
2018-04-09,,20.0,34.75512246863824
2018-04-16,,24.0,29.705242665126526
2018-04-23,,51.0,48.23736088544943
2018-04-30,,46.0,65.46784749462331
2018-05-07,,59.99999999999999,31.478369810277112
2018-05-14,,14.999999999999998,46.08303408332116
2018-05-21,,38.0,38.80857944644945
2018-05-28,,29.0,37.106548155533496
2018-06-04,,13.0,32.87231451511382
2018-06-11,,18.0,34.12554822102976
2018-06-18,,5.0,21.030789605357697
2018-06-25,,7.0,20.25322166419609
2018-07-02,,20.0,36.947894707912766
2018-07-09,,9.0,30.872387671395373
2018-07-16,,6.0,65.11356538988437
2018-07-23,,11.0,5.078476425164411
2018-07-30,,12.0,34.545118732461624
2018-08-06,,17.0,33.692733335384226
2018-08-13,,14.0,14.50565830189285
2018-08-20,,7.0,27.93711613691333
2018-08-27,,8.0,12.248461109009686
2018-01-29,,19.0,43.57930506475149
2018-02-05,,17.0,100.49041217500611
2018-02-12,,18.0,74.29738927270971
2018-02-19,,30.000000000000004,52.333475232089725
2018-02-26,,27.0,54.48747533047374
2018-03-05,,25.0,35.52752090492749
2018-03-12,,20.0,34.11565855248745
2018-03-19,,28.0,31.09319609375604
2018-03-26,,26.0,39.65624297738255
2018-04-02,,20.0,34.00609782812885
2018-04-09,,20.0,24.63232487472603
2018-04-16,,13.0,22.17584190523636
2018-04-23,,13.0,21.9422677913263
2018-04-30,,7.0,31.845204703935405
2018-05-07,,10.0,28.31050342270772
2018-05-14,,17.0,27.506932560051503
2018-05-21,,15.000000000000002,28.44443950094664
2018-05-28,,2.0,33.44606798496911
2018-06-04,,6.0,23.957995172735075
2018-06-11,,10.0,22.23008654787384
2018-06-18,,11.0,23.33090938888408
2018-06-25,,8.0,19.690742025409893
2018-07-02,,7.0,17.380320361311572
2018-07-09,,4.0,11.426398430793736
2018-07-16,,10.0,12.81027662478247
2018-07-23,,11.0,22.732406796243065
2018-07-30,,7.0,19.603162607835053
2018-08-06,,7.0,7.642527033105829
2018-08-13,,4.0,10.903151326967343
2018-08-20,,7.0,12.921622060935263
2018-08-27,,9.0,15.11881408575741
2018-01-29,,43.0,18.59963771582041
2018-02-05,,47.0,58.34762834208269
2018-02-12,,22.0,52.36703265438421
2018-02-19,,30.0,44.52430697369634
2018-02-26,,22.0,41.08642606028643
2018-03-05,,24.0,36.33851309019165
2018-03-12,,29.0,24.520678019121355
2018-03-19,,26.0,43.543536311157446
2018-03-26,,25.0,38.16799892932431
2018-04-02,,35.0,32.5273627800917
2018-04-09,,28.0,40.217614216160335
2018-04-16,,43.0,48.1431371521048
2018-04-23,,32.0,39.46779851785052
2018-04-30,,27.0,40.1099199029485
2018-05-07,,39.0,30.10640725149203
2018-05-14,,31.0,40.9771587742817
2018-05-21,,14.0,36.424769214519
2018-05-28,,24.0,30.65188794738069
2018-06-04,,24.0,27.254604557325955
2018-06-11,,21.0,33.293533746538934
